Artist	Song	Id	Aard_key	Aard_r	KS_key	KS_r	Trevor_key	Key
David Meece	Forgiven - Album Version	TRZBOGV128F4238FE0	G major	0.707340037300258	D major	0.7965234929069732	A minor	A minor
Rihanna / Jay-Z	Umbrella	TRZBOVI128F425C07E	C# major	0.8949252099892655	C# major	0.8560428148994308	F minor	C# major
SONATA ARCTICA	UnOpened	TRZBQHA128F9345F67	B- minor	0.8696221070742117	B- minor	0.8919267327763044	D- major	B- minor
Mariano Yanani	Let Your Soul Be Your Pilot	TRZBSUH128F4269402	B- major	0.8661552675261756	B- major	0.9320417544908669	B- major	B- major
Simply The Best Sax: The Hits Of Tina Turner	It Takes Two	TRZBTHB128F4274246	E- major	0.8780418662205597	B- major	0.9390314198650006	F minor	F minor
David Zinman	Symphony No. 5 in C minor_ Op. 67/Allegro con brio	TRZBUIM128F42937F5	E- major	0.870503391357736	E- major	0.8868923993811691	G minor	E- major
Cradle Of Filth	Dream Of Wolves in The Snow	TRZBYCV128F4276938	B- major	0.7686472188516353	G minor	0.7487573269703014	D minor	D minor
Kenny Dope Presents Kim English	Nitelife Encore (Kenny Dope Dubb)	TRZCDOH128F146E8C5	C major	0.8311380822022865	C major	0.8896322941405465	C major	C major
Elly Kelly	Going Home (feat. Elly Kelly)	TRZCDXA12903CEABAE	A major	0.8937024097377858	A major	0.9323313765585951	A major	A major
Ágata	Divórcio de amor	TRZCEWV128F42865F4	C major	0.9480334118286056	C major	0.9140984209258928	G major	C major
Mike Badger	Clear Night For Love	TRZCFGC128F429E3A0	G major	0.9147402319016188	G major	0.8757701334075231	G major	G major
Motel	Lejos estamos mejor Live Sessions (iTunes)	TRZCHTE12903CC30B2	E minor	0.8374997466141053	E minor	0.7731050930163863	G major	E minor
Hilary Duff	Beat Of My Heart	TRZCHWY128F9325746	B major	0.8114795688208546	F# major	0.897244772155702	F# major	F# major
Kake Randelin	Silti uskon	TRZCJIR128F42550CF	G minor	0.9602311773872145	G minor	0.8786099406775694	B- major	G minor
Cocteau Twins	For Phoebe Still A Baby	TRZCKWK128F423EB41	C major	0.8745889635215467	C major	0.9886864518090017	G major	C major
Kool & The Gang	Joanna	TRZCLYB128F145AC12	B- major	0.8511502354841833	B- major	0.9516020227365802	B- major	B- major
Avril Lavigne	I Don't Have To Try	TRZCMGU12903CED276	B major	0.8430297028262479	B major	0.8929493490752276	E major	B major
Magazin	Ginem	TRZCNFM12903CE2D01	F# minor	0.7775354533939765	F# minor	0.8180828293754763	A major	F# minor
KaiserSouzai	Altocumulus Floccus	TRZCOWQ128F42555C7	E minor	0.8766080602088493	G major	0.8790878782595904	B minor	B minor
Massimo Di Cataldo	Non Ci Perderemo Mai	TRZCQER128F42B064B	G major	0.8816683484212829	G major	0.8191417571970583	B minor	G major
Poverty Stinks	Moppitopit: Tähtiä silmissäni nään (2006 Digital Remaster)	TRZCYBK128F4250081	G major	0.944913906674395	G major	0.9616453008820043	G major	G major
Randy Travis	Price To Pay (Album Version)	TRZCZUM12903CF440E	C major	0.8829391101797736	C major	0.9098089143303901	C major	C major
Bryan Adams	Here I Am	TRZDBAY128F9302B59	E- major	0.8729206207791603	E- major	0.9589738202987113	B- major	E- major
Jenney	Lichterglanz in der Ferne	TRZDBPI128F4299324	C major	0.9551694119604068	C major	0.8821206386478416	A minor	C major
Sunblock	I'll Be Ready	TRZDDXA128F1455851	C major	0.8609633635869935	A minor	0.8744596465420327	E minor	E minor
Keane	Bend & Break - Lamacq Live	TRZDEUI128F9318497	A major	0.8317899639189795	E major	0.9671838242333475	E major	E major
Spektre	Harpoon	TRZDFYY12903CE10A3	B- minor	0.8303650507190572	B- minor	0.8622082188567328	F minor	B- minor
Laleh	Live Tomorrow	TRZDGRI128F4231349	B major	0.9657323646481815	B major	0.9206009981271158	B major	B major
Jasmine	Per Non Perderti	TRZDGSV128F932EA10	G minor	0.8968233582498307	F major	0.7597710676965133	D minor	D minor
Cosmic Tramp	Hello Jupiter	TRZDJCV128F42880B2	B- minor	0.7690812443832176	F minor	0.8916946303278787	F minor	F minor
Fleetwood Mac	Gypsy (Remastered LP Version)	TRZDLFU128F14557D8	F major	0.9405320606964732	F major	0.92033190759449	C major	F major
DJ Tatana	Time of my life [feat. Claudio Mangione]	TRZDPEM128F4238179	C major	0.829794749795065	E minor	0.8989483126169093	B minor	B minor
D-12	That's How	TRZDRJA128E0784714	C major	0.7361539109019064	E minor	0.8032361501295753	E- major	E- major
Harley Quinne	Wake Up Little Suzie	TRZDTTA128EF35647C	D major	0.8926459455067615	D major	0.9540039247703925	D major	D major
The Corrs	So Young ( K-Klass Remix )	TRZDVGY128E078730A	G major	0.8457129890819353	D major	0.8388233477916982	C major	C major
Seattle Symphony	"Opening Scene from ""Swan Lake Suite"	TRZDVYB128F92FEFCD	B minor	0.8945270988031443	B minor	0.8973541994315231	F# minor	B minor
Black Stone Cherry	Peace Is Free (Album Version)	TRZDXLS128F428648B	F major	0.9067763453002973	F major	0.8776163802429806	D minor	F major
Sanctus Real	Whatever You're Doing (Something Heavenly) (High Key-Premiere Performance Plus w/o Background Vocals)	TRZDYBJ128F93509CB	A- major	0.8038224462083247	E- major	0.9160366513548794	E- major	E- major
Yazoo	Mr Blue	TRZEBXJ128E0785DF0	A major	0.9334174304587878	E major	0.8721026735850124	A major	A major
Nagisa Ni Te	Midsummer Overhead	TRZEJXA128F92CD423	A major	0.9004777584297771	A major	0.9842167664302256	D major	A major
David Bowie	Suffragette City (1990 Digital Remaster)	TRZEKJJ128F148E7E4	A minor	0.775373647683027	A minor	0.896909138449636	E minor	A minor
Antonio Vivaldi	Largo	TRZEKOO128F4245673	E- major	0.794339976121676	B- major	0.9426488291225725	E- major	E- major
John O'Callaghan	Sunday 1AM	TRZEMMG128F933DB08	F# minor	0.8182366875310548	F# minor	0.9234518704281092	F# minor	F# minor
Julie Zenatti	Couvre-Moi	TRZEPLI128F92DED0D	G major	0.848864724023888	D major	0.8955856371129318	D major	D major
Doug Sahm	The Blues Walked On In (LP Version)	TRZEPOM128F93433E6	A major	0.9338552530610388	A major	0.9410944842139418	A major	A major
Miss Kittin & The Hacker	1000 Dreams (Reprise)	TRZEPPJ128F933B375	G minor	0.8857377337901496	G minor	0.8130673398365776	B- major	G minor
DIETER THOMAS KUHN And BAND	Über den Wolken - Single/Album Version	TRZEQSY128E07961F2	A major	0.8406345509160543	A major	0.8693002494051895	A major	A major
David Ball	Thinkin' Problem (Album Version)	TRZETQS12903CCF5BD	C major	0.8833091337432074	C major	0.9786316594934719	C major	C major
John Barry_ John Debney - Royal Scottish National Orchestra	Razor	TRZETVB128F425372F	A minor	0.8673427004310555	C major	0.8436008519051472	C major	C major
Marky Ramone	Blitzkrieg Bop	TRZFEXW128F425174A	A minor	0.7210461639400717	A major	0.8974895581513123	A major	A major
James Booker	Pop's Dilemma (Album Version)	TRZFIPF128F147B649	B- major	0.7429719892285194	F major	0.6898105663357089	D minor	D minor
Hue And Cry	Looking For Linda	TRZFMVE128F14589DE	C major	0.9255363890768201	C major	0.9780750467534819	E minor	C major
Artist	Song	Id	Aard_key	Aard_r	KS_key	KS_r	Trevor_key	Trevor_key
Various Artists-Sub Zero Dance Compilation	You Got To Let The Music	TRZFRMJ128EF35984F	D major	0.8385016961441208	A major	0.8226896297259949	G major	G major
Jacky Cheung	Mei Tian Ai Ni Duo Yi Xie	TRZFSMQ128F145E5F3	C# major	0.9340337440342386	C# major	0.9495116863506913	A- major	C# major
CDM Project	Gypsy Woman (She's Homeless)	TRZFTSQ128F92DDEBB	D minor	0.6826076802000948	D minor	0.6955362083798732	D minor	D minor
Maná	Rayando el sol (En Vivo)	TRZFUKZ128F42886EC	G major	0.8771503902089364	G major	0.902413814042528	G major	G major
Backstreet Boys	Quit Playing Games (With My Heart)	TRZFWAK128F4290092	D major	0.8201906297310595	A major	0.843838097460141	E minor	E minor
Vypsana Fixa	Otuzilci	TRZFYEN128F93006BD	E minor	0.8386537480627267	E minor	0.8135019337693601	G major	E minor
Patrick Fiori	Juste une raison encore	TRZFZWR128F425EA3A	B- minor	0.8527507991745844	B- minor	0.8328221902768949	B- major	B- minor
Alanis Morissette	Ironic (Album Version)	TRZGDVP128F14531F0	B major	0.8962313554096977	F# major	0.9024156988094648	F# major	F# major
The Rippingtons / Russ Freeman	Hideaway	TRZGFRY128F92E5569	C minor	0.8787432381955226	G minor	0.7905763476499409	C minor	C minor
Kuijken Kwartet	Introitus: Requiem	TRZGGHO128F423F62F	D minor	0.9307063689903692	D minor	0.9087166440418296	D minor	D minor
The Honorary Title	Revealing Too Much	TRZGHIN12903CDBEE4	C major	0.8909712494952321	C major	0.9171559104869313	E minor	C major
Jamiroquai	Virtual Insanity	TRZGKFM128F425AE73	E- minor	0.9195251796943159	E- minor	0.9204345116834488	F# major	E- minor
Michele Zarrillo	L'Elefante E La Farfalla	TRZGLBD128F427E2DC	E minor	0.8477910394932867	E minor	0.8914884310254538	G major	E minor
Morten Gunnar Larsen	Troublesome Ivories	TRZGNMC12903CC7EFB	C# major	0.8404682882416359	C# major	0.8263011713354466	A- major	C# major
Richie Stephens	Nobody Knows	TRZGNWS128F933DDD0	F major	0.9491967255738009	F major	0.9664178149542633	A minor	F major
Mark Medlock	I'm Just A Dreamer	TRZGQMQ128F92E5105	F minor	0.7761555002390428	A- major	0.860903590137648	A- major	A- major
The Jimi Hendrix Experience	Hey Joe	TRZGQRG12903CD524E	A minor	0.7398216846579471	E minor	0.7843102024649983	E minor	E minor
Elio E Le Storie Tese	Shpalman	TRZGRVY128F93140B0	G major	0.8771244131298201	G major	0.8872407220416566	E minor	G major
Line Renaud	Une Poussière Dans Le Coeur (Can't Take My Eyes Of You)	TRZGRYY128F424C922	E major	0.8895673441686126	E major	0.9163380223241298	E major	E major
They Might Be Giants	Which Describes How You're Feeling (LP Version)	TRZGSEJ128F4241A02	A major	0.8898449988427066	A major	0.9675345466622362	A major	A major
Boris Gardiner	Phoenix	TRZGUOY12903CA0F27	F minor	0.8825535332961519	B- major	0.805226921449202	E- major	E- major
Nick Barker	Sky Blue Ceiling	TRZGZOK128F4281B6E	D major	0.903927815852595	D major	0.8570112324509485	B minor	D major
Building 429	Power Of Your Name (LP Version)	TRZHAAA128EF359FF4	G major	0.8751120218121483	G major	0.8801679990519754	G major	G major
Mongo Santamaria	Watermelon Man	TRZHBFG128F42698FE	B- major	0.8335645813827631	F major	0.8585264266615228	F major	F major
Novaspace	Wicked Game	TRZHBXW128F42904B8	F# minor	0.8131636636529296	F# major	0.7882788580709298	G# minor	G# minor
Discotronic	Shooting Star	TRZHCHM128F93344B2	C# major	0.8528227301650877	C# major	0.9364119032191818	G# minor	C# major
Mylo	Drop The Pressure	TRZHFYS128F42AE0A7	G major	0.9505493093143114	G major	0.831024399252037	A minor	G major
Commodores	Brick House	TRZHIJP128E079012F	D major	0.8112712854027058	D major	0.7439051160805041	A minor	D major
Melanie C	Better Alone	TRZHILW128E0788FE9	B minor	0.9229037797790942	B minor	0.8365765801865764	F# minor	B minor
Sergio Endrigo	Io Che Amo Solo Te (live)	TRZHJKA128F931AFA9	G major	0.928980751390795	G major	0.9387364033822426	D major	G major
Ophelia Ragtime Orchestra & Seim Songkor	The Wreath	TRZHOOF12903D01303	B- major	0.8542928660452831	B- major	0.904302583736434	G minor	B- major
John Fogerty	Centerfield	TRZHSMF128F146EC2F	G major	0.8459504750163186	G major	0.9898431184020758	G major	G major
Panpipes	Angels	TRZHTSM128F92CB672	A major	0.8170108564544142	E major	0.9514713151128642	E major	E major
Hardfloor	Acperience 5	TRZHUSZ128F149AB33	B minor	0.7805620444463028	B minor	0.8362401408480968	B minor	B minor
James Last	Aber Dich Gibt's Nur Einmal Fur Mich	TRZHWKE128F92E27B1	F major	0.9095049895993036	F major	0.9276230608245382	A minor	F major
David Usher	Fast Car	TRZIBWC128F146049C	A major	0.8438206910526362	A major	0.8445945866539637	A major	A major
Sisters Of Mercy	Lucretia My Reflection	TRZIDDF128F148AA20	A minor	0.7323105767294582	A minor	0.8576858174412244	A minor	A minor
Mariano Yanani	Angie	TRZIGYO128F4245094	C major	0.923384330182502	C major	0.805871534552181	A minor	C major
Billy Joel	We Didn't Start The Fire	TRZIHYY128F92EA537	G major	0.8925323304831099	G major	0.8829891460522461	D major	G major
Matt Bianco	More Than I Can Bear	TRZIIAT128F146DCC9	B major	0.8880080449034151	B major	0.9007643531073128	F# minor	B major
Sue Keller	Pax Mundi	TRZIIIC128F42769B1	D major	0.7135479672099209	A major	0.8389454998315359	D major	D major
Fafá de Belém	Gaudêncio Sete Luas	TRZINGL128F92EC24B	G major	0.9168436030922618	G major	0.9314993259220175	G major	G major
Lee Ritenour	Night Rhythms	TRZINJQ128F92D1687	C minor	0.8380723026152472	C minor	0.8896253620588782	G minor	C minor
Urban Cookie Collective	The Key_ The Secret 2005 (Central Seven Mix)	TRZIPEI128F147D65A	B- major	0.8259782036812279	F major	0.8588723001466769	E- major	E- major
Van Zant	Goes Down Easy	TRZIPEZ128F425B0A4	A major	0.8990602460741893	A major	0.9967123950298276	A major	A major
John Barry_ John Debney - Royal Scottish National Orchestra	Total Dismay	TRZITIY128F4253730	C major	0.860680704904861	G major	0.8314787204093833	C major	C major
A-Ha	Stay On These Roads (Remastered Album Version)	TRZIUEY128F14557F5	F major	0.9434413445633326	F major	0.934243790493847	C major	F major
Ben E. King	This Magic Moment	TRZIVQY12903CEA102	C major	0.8712951431068854	C major	0.929620318038899	C major	C major
Julee Cruise	Mysteries Of Love (Album Version)	TRZIYEV128F92FE86A	B major	0.8956853342580293	B major	0.9442514698386557	B major	B major
The Boston Pops Orchestra / John Williams	Main Title	TRZIYYW128F426C2B6	E- major	0.9194900389451326	G minor	0.8311302960869568	C minor	C minor
Ras Kass	It Is What It Is (Explicit)	TRZIZDN128F1469DE4	F minor	0.8500217876050852	F minor	0.8307397795666532	F minor	F minor
Wyclef Jean featuring Small World	Thug Angels	TRZJARN128F4276ED6	A- major	0.6181341728962727	E- minor	0.6745427297617447	A- major	A- major
Phosphorescent	Aw Come Aw Wry #5	TRZJDLF12903CC6977	D minor	0.8668565655820532	D minor	0.8156253503936803	A minor	D minor
Melba Moore	My Heart Belongs To You (Ron Carroll's BMC Vocal Classical)	TRZJDLG128F42769B5	F# major	0.9066477894684402	F# major	0.8939068449864497	C# major	F# major
En Vogue	Don't Let Go (Love)	TRZJEUW128F93456CB	B- minor	0.8917564860763031	F minor	0.7405210876039447	C minor	C minor
Bachman-Turner Overdrive	Hey You	TRZJHCF128F1477ABC	A major	0.809363440718031	A major	0.8128193689980657	A major	A major
David Allan Coe	What Made You ChangeYour Mind	TRZJMLQ128F4269069	D major	0.8508805430614567	D major	0.9846602156126784	D major	D major
Bruce Rowland	Seal Ballet [Opening Montage]	TRZJMNB128F9310B9F	C major	0.8679881495743275	C major	0.9291441175913921	A minor	C major
The Miracles	The Tracks Of My Tears	TRZJOHN128F931B242	C major	0.8232810392782496	G major	0.966378589019527	G major	G major
Jim Reeves	Distant Drums	TRZJPLZ128F425F182	D major	0.9296061800835981	D major	0.9504485532847274	D major	D major
The Real Booty Babes	Played-A-Live	TRZJTKY128F4255299	B- minor	0.807270156214712	B- minor	0.9211031204894987	D- major	B- minor
Joan Osborne	What Becomes of the Brokenhearted (Bonus Track)	TRZJUHJ128F429A6BC	G minor	0.864085030351341	B- major	0.7951728214465191	F major	F major
Knack	My Sharona	TRZJWAM128F42481F4	C major	0.7271059726327107	G minor	0.761191505503503	D minor	D minor
Abba	Angel Eyes	TRZJXEV128F426BD8A	B major	0.9297316287121887	B major	0.8833897827667653	C# major	B major
Georgie Fame	When I'm Sixty-Four	TRZJZPW128F92DCD99	C major	0.8947123905521693	C major	0.8968276024801218	E minor	C major
King Diamond	The Poltergeist	TRZJZZA128F4257620	E minor	0.7568478306776071	E major	0.766961074004148	B minor	B minor
Kelly Llorenna	I Will Love Again	TRZKASH128EF33DBE6	E- major	0.8143419385761392	G minor	0.8870455201271659	G minor	G minor
Aztec Two-Step	Dance	TRZKIHP128F9301ED9	A minor	0.9317857110003124	A minor	0.7515383245175187	E minor	A minor
Black Wire	Greatest Day (Matty's Beats)	TRZKJCU128F9308A15	F# major	0.9066477894684402	F# major	0.8939068449864497	C# major	F# major
Adam Kesher	Modern Times - (Goon & Koyote Remix)	TRZKKPW128F92EF5D5	F major	0.7031013968764976	C major	0.8590860326910402	C major	C major
Organ Donors	Blackout (Audioscape Remix)	TRZKMAC128F426141E	B- minor	0.772334250623812	F minor	0.8897898777532923	F minor	F minor
Enrique Iglesias	No Es Amor	TRZKORM128F92F3BF2	C minor	0.9226285583713097	C minor	0.8777968271727812	G minor	C minor
Khaled	Aicha	TRZKRCE12903CB6F75	C minor	0.9061790328009116	B- major	0.8191456875433737	B- major	B- major
Casiotone For The Painfully Alone	OMG	TRZKTEX128F92CD44F	A major	0.7962566186216755	E major	0.9099538089814803	A major	A major
Floyd Cramer	Honey	TRZKUTC128F4292F76	C major	0.9176227074065925	G major	0.8676783805298158	D minor	D minor
The Mother Goose Singers	Barbie Girl	TRZKVTF128F92FB70A	E major	0.8805630124362599	B major	0.8071651921321049	E major	E major
Villa Nah	Way Of The Future	TRZKWTK12903CDE92B	F# major	0.9424281573178394	F# major	0.8768406541701728	B- minor	F# major
Rod Lee	Bass Drop	TRZKYUL128F4257F37	C major	0.88600765935568	C major	0.731672248516005	E minor	C major
Slim Dusty	Red Roo Roadhouse	TRZKYWS128F426D1AA	D major	0.8462739888245717	D major	0.9324641202051778	A major	D major
Heavenly	Gidea Park	TRZLAEH128F427F0FA	C major	0.837573921164574	G major	0.9404610383985156	C major	C major
Jeff Samuel	Windux	TRZLAFO128F42A5726	B- minor	0.7843723075830982	B- minor	0.9443797536192138	B- minor	B- minor
Sheryl Crow / Chrissie Hynde	If It Makes You Happy	TRZLAXO128E078EC5E	G major	0.8289605190417362	G major	0.9808904888015106	G major	G major
Global Deejays	What A Feeling (OSX Version)	TRZLDIB128F14AEEAB	G minor	0.7975903270508421	G minor	0.8745687382944051	B- major	G minor
Pete Berwick	Cold Wind (Baby Come Home) (Pete Berwick)	TRZLGOV12903CC1F12	C major	0.8597571170653916	C major	0.9711616706355112	E minor	C major
Brenda Lee	End Of The World (Digital Re-Recording)	TRZLHJU128F4249CBD	A major	0.8551694384364841	A major	0.8338638284760683	A major	A major
Sunrider	Fable	TRZLINC128F930DB41	F# minor	0.7606269024631241	C# minor	0.9061180964296798	E major	E major
Goo Goo Dolls	Give A Little Bit (Album Version)	TRZLIYM128F146E8D7	C major	0.9212931628858038	G major	0.8431797608906284	G major	G major
James Taylor	Riding On A Railroad (LP Version)	TRZLMCO128F92D3258	G major	0.8440604715242055	G major	0.9443237505100724	D major	G major
New Order	"Blue Monday '88 Dub [12"" Version]"	TRZLNAO128F92EB961	D minor	0.6607430967253922	D minor	0.8121102106350142	F major	D minor
Los Del Sol	Samba de Janeiro	TRZLSVS12903CAA279	A minor	0.7284659565711686	A minor	0.8530615504102845	A minor	A minor
Patti Scialfa	Valerie	TRZLXTL128F4265A27	B- major	0.9297855443752436	B- major	0.9589343440886507	C minor	B- major
Brooks & Dunn	I Am That Man	TRZMGET128F9305E8E	D major	0.9467031126506752	D major	0.9297991934761799	E minor	D major
Paul Mauriat	Badinerie	TRZMHGG128F145A6B4	B minor	0.966220854985854	B minor	0.8044547806761624	B minor	B minor
Dino	Io Che Amo Solo Te	TRZMIHE128F4282732	G major	0.9628231330335729	G major	0.9356592604937115	B minor	G major
Basshunter	All I Ever Wanted	TRZMLCS128F93517F0	F# major	0.5253560583847485	C# major	0.7971910003939663	F minor	F minor
