Artist	Song	Id	Key
Final Cut	All My Love	TRVKVUB128F9306595	E_major
Lange Featuring The Morrighan	Follow Me (Radio Edit) (Feat. The Morrighan)	TRVKWCI128F9303ACB	G_minor
Jorge Bolet	"No. 3 in D flat ""Un sospiro"" (Allegro affettuoso)"	TRVKWIR128F9304C55	Db_major
Demis Roussos	A whiter shade of pale	TRVKXDF128F933C35F	E_minor
Barry White	I've Got So Much To Give	TRVKXSL12903CD94E4	G_minor
Sting	Si Estamos Juntos	TRVKZTS128F14674DB	C_major
London Stars Orchestra and Singers	I Do I Do I Do I Do	TRVLECC12903D0D4E9	E_minor
Dolores O'Riordan	Ordinary Day	TRVLFLP12903CFB892	E_minor
Wilco	Country Disappeared	TRVLIUO128F92F34DE	C_major
Visage	Fade To Grey	TRVLIXQ128F147A63A	E_minor
Lights of Euphoria	Druganthem (Exogene Neurosis by Judge S.)	TRVLMHJ128F4285E61	D_minor
Gerard Lenorman	Michèle	TRVLQVH128F427DDFB	D_minor
Ricky Van Shelton	C H R I S T M A S	TRVLTMH128F4266ED8	C_major
Mr. Big	To Be With You [Live at Warfield Theatre_ San Francisco_ CA_ March 28_ 1992]	TRVLUZT128F932ABF9	E_major
Eliza G	Summer Lie	TRVLYRE12903CC84ED	D_minor
X-Press 2	Muzikizum	TRVLZZQ128F4271BFF	E_major
Bon Jovi	Runaway	TRVMAEK12903CDA430	E_minor
The Mothers Day Masters	Lady Love	TRVMAOJ12903CD908E	A_minor
Various Artists: Karaoke - Ameritz	Karaoke - Human Nature	TRVMDGA128EF358ABE	D_major
Seija Simola	Nyt alun uuden nään	TRVMDKY128F428011D	D_minor
Eddie Rabbitt	You Can't Run From Love	TRVMFLC12903CF4AEF	D_minor
Black Box	Ride On Time	TRVMGEZ128F428BA0A	C_major
State Of The Heart	How Am I Supposed To Live Without You	TRVMHNC128F14697DD	G_minor
Renegade Hit Makers	Lets Get It On	TRVMPAS128F92FCB77	Bb_major
Anastacia	Sick and Tired	TRVMQGB128F934BC01	E_minor
Jean Michel Jarre	Equinoxe_ Pt. 7	TRVMSLV12903CAE208	C_minor
Mordecai Shehori	Sonatina in F major_ Op. 36_ No. 4: Rondo - Allegro vivace (Clementi)	TRVMSXH128F426A0CC	G_minor
Ian Carey Feat. Michelle Shellers	Keep On Rising	TRVMTEJ128F426F40C	D#_minor
Talla 2XLC feat. Skysurfer	Terra Australis	TRVMTSG128F9329889	Eb_major
Anita Baker	Sweet Love	TRVMUMY128F933D053	F_minor
Patty Pravo	Ragazzo Triste	TRVMWES128F932D057	E_major
Illuminate	Nach Dem Erwachen (Bonus Track)	TRVMXRF128F422F7E2	F_major
Alex Baroni	Male Che Fa Male	TRVMZJV128F42921D0	D_major
Baute	ANGELITO	TRVNBQG128F14625A8	F#_minor
CMW - Compton's Most Wanted	Intro	TRVNJSW12903CC11A5	A_minor
Fausto Leali	Mi Manchi	TRVNLIH128F92D5947	G_minor
Akustikrausch	Underwater Love	TRVNPEV12903D0FB2B	B_minor
Lenny Fontana & Ridney pres. Larisa	Wait 4 U	TRVNUMR128F92DFFF7	F_minor
Jimmy Needham	Stand On Grace	TRVNVKT128F931EDEC	E_minor
France Gall	Monopolis	TRVNVPY128F427A16F	G_major
Archie Bell and The Drells	I Don't Wanna Be A Playboy (LP Version)	TRVNZBT128F1477B5F	C_major
Michael J.	What Might Have Been	TRVOCUL128F930C79A	E_major
Tim Deluxe	It Just Won't Do	TRVODTD12903CF8767	C_major
Sheryl Crow	My Favorite Mistake	TRVOEHZ128E078EB00	B_minor
Pet Shop Boys	I Wouldn't Normally Do This Kind Of Thing (2001 Digital Remaster)	TRVONUF128E0783004	D_major
Alex Hentze & Gabriel Cazali	Sky High	TRVORRD12903CE857F	F_minor
Henry Mancini & His Orchestra	The Pink Panther Theme (original version)	TRVOSUK128E078BF80	E_minor
Gary Barlow	Love Won't Wait	TRVOTVW128F4284F72	E_major
Michael J.	It's You	TRVOUWF128F930C79B	A_minor
André Rieu & His Johann Strauss Orchestra	Air	TRVOVUB128F9303F9D	F#_minor
E-17	Each Time - Radio Edit	TRVOWAS128E078879E	F#_minor
The Magic Time Travelers	Hero	TRVOWOJ128F9300A0F	G_major
Anathema	Sleepless	TRVOXXY128F426CD63	B_minor
Akustikrausch	Diskoschlampe	TRVOYBH128F42691E0	D_major
The Brian Setzer Orchestra	Town Without Pity	TRVOZAN128F14A2E97	A_minor
Duncan Dhu	Piezas (Pensando en ti todo encaja)	TRVPAXG128F4297C68	G_major
Don Omar	Dile	TRVPCCY128F92CED12	E_minor
Daniel Balavoine	Vivre Ou Survivre	TRVPENC128F42B7987	F_minor
East 17	Let It Rain (Thunder Radio Edit)	TRVPFYG128E0788793	A_minor
Young Jeezy	Mel Man Speaks	TRVPHPX128F424AEAA	C_minor
Inez	Stronger  (Original Edit)	TRVPIZC12903CBD6DC	D#_minor
Bob Rivers	What If God Smoked Cannabis? (LP Version)	TRVPJOU12903D0736E	C#_minor
Charly García	No Me Dejan Salir	TRVPJWN128F930B276	F_major
Alison Moyet	That Ole Devil Called Love	TRVPLBL12903CFA2C6	Ab_major
Rilo Kiley	I Never (Album Version)	TRVPLYF128E0785C58	E_major
Lily Allen	22	TRVPMAE128F9334013	Ab_major
Heroine	Minuet (Album Version)	TRVPMBX128F428ACF7	D_minor
Chris Christian	Love Them While We Can	TRVPMFD128F422574B	B_minor
Christopher Cross	Arthur's Theme (Best That You Can Do) (LP/Remastered Version)	TRVPQGH128F932474B	F#_minor
E-Type	Campione 2000	TRVPRXU128F9354367	E_minor
Helen Reddy	Candle On The Water	TRVPTMO128F92F3564	C_major
Foreigner	Waiting For A Girl Like You [Single Version]	TRVPTTJ128F9334D11	F_minor
Cardio Workout Crew	22 (as made famous by as made famous by Lily Allen)	TRVPTVE12903CE5DB8	Ab_major
Stefano Prada	Never again 2009	TRVPYWJ128F9333195	A_minor
Bashy	Rehab	TRVQAJN128F932B196	C_major
DJ Merlin & DJ C-Bass	No Alternative	TRVQBZZ128F930B88F	D_minor
Cutting Crew	(I Just) Died In Your Arms	TRVQFLX128F932A67D	F#_minor
Seven Mary Three	Houdini's Angels (LP Version)	TRVQGFD12903CCA59D	A_major
Vince Gill	Young Man's Town	TRVQGQR128F1459D88	E_major
Alf Robertson	Tacka vet jag vanligt folk	TRVQHHB128F428C58B	E_major
Ram Jam	Black Betty	TRVQIPM12903D0CB24	B_minor
Alex	Ber Bert Alt	TRVQKKY128F42246FE	E_minor
The Four Seasons	Big Girls Don't Cry	TRVQMKL128F4289505	D_major
Skeeter Davis	The Face Of A Clown	TRVQQRI12903D09558	E_minor
Jimmy Jansson	En underbar refräng	TRVQQZH128F428C420	E_minor
Redsky Featuring Lisa Law	Takin' Over You (Instrumental)	TRVQZPQ128F427E5D2	A_minor
Amel Bent	Eye of the Tiger	TRVRBOI128F42BAC45	C_minor
Bonnie Tyler	Lost in France	TRVRBPO128F42BC577	Bb_major
Bon Jovi	Love Me Back To Life	TRVRCWS12903CDA547	G_major
Inaya Day	Say You Will (Dave Aude Dub)	TRVRIIQ128F4262FCA	Ab_major
Polaris	Silent Symphony	TRVRNEE12903CB3FF3	C_major
DJ Yvan	Adagio For Strings 2009	TRVRNPA128F92E4260	Bb_minor
Cyndi Lauper	SHE BOP	TRVROPQ128F9303A31	A_minor
The Outlaws	Amarillo by morning	TRVRQAQ128F92F3894	E_major
Martha And The Muffins	Echo Beach (2002 Digital Remaster)	TRVRQRW128F4256D2A	A_minor
Robert Babicz	Imperial Star	TRVRTCQ128F4293569	D_minor
Fred Buscaglione	Love in portofino	TRVRTLR12903CB8EFA	C_major
Empire Brass	Allein Gott in der Hon sei Ehr (2005 Digital Remaster)	TRVRTQX128E0794959	A_major
Nuova Equipe 84	Casa Mia	TRVRVBW128F429FD37	F#_major
Andrei Gavrilov	Etudes Op.25 (2006 Digital Remaster): No.12 in C minor	TRVRVEX128F425CE3C	Eb_major
Boyzone	Life Is A Rollercoaster	TRVRWCV128F92D12AB	D_minor
Roy Rogers	Tumbling Tumbleweed	TRVRWSM128F92FE884	A_major
The Cure	The Upstairs Room	TRVRWVZ128F146B809	G_major
Siobhan McCarthy / The Dynamos	Super Trouper	TRVRYKZ128E07922E3	G_major
Buddy Holly	Well...All Right	TRVRYZE128F145696E	C#_major
The Mamas & The Papas	I Saw Her Again	TRVSAYZ128E07942C4	E_major
Velvet Revolver	Fall To Pieces	TRVSBGC128F4283DBB	F#_major
Michelle	Süsser Die Glocken Nie Klingen	TRVSDJZ128F149302B	E_minor
Mantus	Balsam	TRVSEUM128F9308660	G#_minor
Sunfreakz featuring Andrea Britton	Counting Down The Days (Original Extended Vocal Mix)	TRVSHNR128F4299C7D	Eb_major
Angel Alanis	The Question	TRVSKQQ128F934DA0D	A_major
Lucas Prata	A Girl Like That (Giuseppe D.'s Dance Mix) (Giuseppe D.'s Dance Mix)	TRVSNNF128F93133F5	E_major
Nirvana Tribute Band	Smells Like Teen Spirit (Vocal Removed for Karaoke)	TRVSPFI12903CEDA0E	C_minor
Maurice Williams & The Zodiacs	Stay	TRVSPOF12903CD4C35	Bb_major
Sandy Posey	Be My Baby	TRVSPSU12903CAB741	E_major
Okkervil River	It Ends With A Fall	TRVSQAC128F1497E02	D_minor
Anita Ward	Ring My Bell	TRVSQSN128F932DEAC	C_minor
Placebo	Wouldn't It Be Good	TRVSVXZ128F92F53DB	G_minor
Ben Sander	Love Sees No Colour	TRVSYZX128F9333200	Eb_major
Luke Haines & The Auteurs	Junk Shop Clothes	TRVSZDA128F4265D01	E_minor
kollEktiv	Stupid Darkness	TRVTBSW128F42755DF	D_minor
Rob De Nijs	Sealed With A Kiss	TRVTCFF128F42643C9	G_minor
Queen + Paul Rodgers	One Vision (Live In Ukraine)	TRVTEGX128F92F7C88	D_minor
The Beatles Revival Band	I Want to Hold Your Hand (Live)	TRVTHNR128F92FFA4D	G_major
Natural	It's Your Love	TRVTIEQ128F429265F	D_minor
Alanis Morissette	Ironic (Acoustic Album Version)	TRVTKOU128E078E0DA	F#_major
Jaka	Outro	TRVTLOC128F930F7A1	E_minor
Yves Murasca feat. Kyra	Saxophobic Satisfaction	TRVTNLM128F42AAD1E	F_major
Santana featuring Mana	Corazon Espinado	TRVTOKP128F42AEB2D	B_minor
KT Tunstall	Walk Like An Egyptian (Live In Liverpool)	TRVTQKA128F4268232	B_minor
Kidz Bop Kids	Put A Little Love In Your Heart	TRVTSWO128F932D868	A_minor
Luis Miguel	Como Es Posible Que A Mi Lado	TRVTVNW128F4288AC3	C_minor
Sarah Carina	Amore_ Amore	TRVTWCB12903CA9A48	G_major
Semifinalists	Makeout Club	TRVTWNH128F426C451	G_major
Robbie Williams	Eternity (Orchestral Version)	TRVTXQZ128E07815F9	Bb_major
Simple Minds	New Gold Dream (81/82/83/84) (German 12'' Remix)	TRVTXUX128F427C19E	E_minor
Spider Murphy Gang	Ich Grüsse Alle Und Den Rest Der Welt (2007 Digital Remaster)	TRVTYHT128F4236491	E_major
Myleene Klass	Moonlight Sonata	TRVTYVI128F146356B	E_major
Lee Ritenour	Fly By Night	TRVTYXP12903CE9BA8	Bb_major
Janet Paschal	God Will Make A Way (Studio Track w/ Background Vocals)	TRVTZUG128F9324E92	A_minor
36 Crazyfists	Digging The Grave (Album Version)	TRVUAXU128F9329CEC	G_major
Jordin Sparks	One Step At A Time	TRVUAYS128F930EE69	D#_minor
Grandmaster Flash & The Furious Five feat. Melle Mel & Duke Bootee	The Message (LP Version)	TRVUBEG128F148B713	E_major
James Galway;The Galway Pops Orchestra;Jonathan Tunick	"Somewhere Out There (from ""An American Tail"")"	TRVUEJT128F42891EA	A_minor
Miranda	Perfecta	TRVUITF128F4286B18	C_major
Christophe Beck	Gnarly Gongs	TRVUIZU128F14AD26F	E_minor
SNAP!	Rhythm Is A Dancer	TRVUJZP12903CD11F0	G_minor
Erasure	Always (7'' Mix)	TRVUNGT128E078634F	F_major
The White Stripes	Seven Nation Army (Album Version)	TRVUNHF128F9303DF4	E_minor
Enorm in Form	Komm mach einfach mit	TRVUQEE12903CC8177	G_major
Cartel De Santa Featuring Mery Dee	Intenta Rimar - Vol. II	TRVUSIZ128F9303F67	Bb_minor
Herbert	100lbs	TRVUSLZ128F148A9AB	G_minor
David Penn_ Rober Gaez	What Is House? (KoT Anthem) (Dub Mix)	TRVUVDU128F93389D2	D_major
Aerosmith	Amazing	TRVUWSK128E078EE37	C_major
The Synthesizer	Axel F	TRVUXOV128F930642B	F_minor
Blir	1:03	TRVUYDL128F4275AA0	F_major
Leon Lai	Shi Jie Zhi Zui	TRVUYMZ128F148B4F6	E_major
Final Cut	Roll Over Beethoven	TRVUZOG128F930659E	F#_minor
Sarah McLachlan	Fear	TRVVASL128F4290020	F#_minor
Smoking Popes	On The Shoulder (LP Version)	TRVVBEY128F4276ADA	E_major
Scott Joplin	Elite Syncopations	TRVVCUL128F935EA9A	C_minor
Rose Royce	Car Wash	TRVVDPS128F92D6207	C_major
Sash!	Mysterious Times	TRVVEQR128F92DEA4C	E_major
Natalie Cole	Miss You Like Crazy	TRVVFKZ128F4231308	F#_major
M.I.K.E.	It Ain't Over	TRVVFMH128F934257F	A_minor
The Staple Singers	(Sittin' On) The Dock Of The Bay	TRVVKPY128F429FCF8	G_major
Exile	It's You Again	TRVVLKS128F426B4F7	C_major
Ana Torroja y Miguel Bosé	Mujer Contra Mujer	TRVVLWZ128F429A9B1	A_minor
Jenni Vartiainen	Ihmisten edessä - FBOTI's 2 AM Remix	TRVVNGG128F92E3218	E_major
The Swinging Blue Jeans	My Life	TRVVRAR12903CCE1AB	D_major
Bruce Dickinson	All The Young Dudes	TRVVRTO128F92F98E8	F#_minor
Thierry Hazard	Poupée Psychédélique	TRVVSQX128F92E94D7	D#_minor
Bon Jovi	It's My Life	TRVVTWQ128E078F1B7	C_minor
Yevgeni Kissin (piano)	R.Schumann: Arabeske  (C major_ Op.18)	TRVVULV128F42861C1	G_major
Mica Paris	I Never Felt Like This Before	TRVVUUH128E0784838	F_minor
Matt Pond PA	Our Braided Lives	TRVVVTN12903CBF9A5	E_minor
Ronnie Jones	Russian	TRVVYUH128F934E6C6	G_minor
Richter	Suite Francese N.2 In Do Maggiore_ BWV 813: Allemande	TRVVZBJ128F92E8601	G_minor
Dakota Moon	She Knows (LP Version)	TRVWEPX12903CBD1CA	D_major
Monty Alexander	Lloyd's Tone	TRVWEYM128F425C83F	Eb_major
Abba	When All Is Said And Done	TRVWFDM128F92EFEEA	A_major
Dave Joy	First Impression	TRVWGZP128F92E6772	A_minor
Gossip	Yr Mangled Heart	TRVWKIO128F4236673	E_minor
Faith Hill	Breathe (Album Version)	TRVWKKI12903C9ACB0	A_minor
Green Day	21 Guns (Album Version)	TRVWLZU128F92E1E33	F_major
Niki Harris	Downtown	TRVWNXO12903CF2A6D	E_major
Daryl Hall & John Oates	Maneater	TRVWRND128F428EB03	B_minor
Wild Cherry	Play That Funky Music	TRVWROF128F425D72B	E_minor
Karaoke - Ameritz	Hung Up	TRVWUDH128F4247795	A_minor
Menno de Jong	Nolthando	TRVWUME128F92F23A5	G_major
Toby Keith	I Love This Bar	TRVWVKY128F148D60A	B_minor
Sade	By Your Side	TRVWZET128F42A0E05	B_major
Hugues Aufray	Adieu Monsieur Le Professeur	TRVWZKW128F9316981	F#_minor
Bobby Vee	The Night Has A Thousand Eyes	TRVXAKZ128F9338E4B	Eb_major
Leeland	Enter This Temple	TRVXBYR12903CA04A9	F#_major
Maurice Larcange	Les Moulins De Mon Coeur	TRVXDQP128F92E7F9E	E_minor
Uwe Engel	Herzen haben Flügel	TRVXDZB128F92E19E8	C_major
Young Divas	I'm So Excited	TRVXEMH12903CB185D	D_minor
Harry Connick_ Jr.	It Had To Be You (Big Band and Vocals)	TRVXJBQ128F4266040	F_major
Dirty Beatniks	The New Adventures Of Sandy And Bud	TRVXLWK128F429BBA2	G_major
Hanna Pakarinen	Summer Of '69	TRVXMBD128F425F2F1	D_major
Liquid Soul	Prophecy	TRVXMEM128F9306B4A	A_minor
Chris De Burgh	Blackbird	TRVXNLW128F932A2EA	B_minor
The Beatles Revival Band	Help! (Live)	TRVXNVY128F92FFA4B	F#_minor
Bruce Springsteen	Into The Fire	TRVXQPR128F42787AE	C_major
Lighthouse Family	Question Of Faith	TRVXRKD128E0792E63	G_minor
Tic Tac Toe	Verpiss dich	TRVXSYG128F92EFDE1	A_minor
Arch Enemy	Intermezzo Liberté	TRVXTCC12903CF466C	F_minor
The Mist Of Avalon	Sleepless	TRVXWMN12903D0D8DA	G_minor
Dubnoodles	3 In A Box	TRVXWQO128F92D3D12	F_minor
Shitdisco	OK - Yuksek Remix	TRVYEFD128F427131A	D#_minor
Sound Choice Karaoke	You're In Love - Karaoke	TRVYFUV128F42509BC	E_major
Dora The Explorer	Dora The Explorer Christmas Theme	TRVYHHE12903CE9914	G_minor
Eric Clapton	Tears In Heaven	TRVYICQ128F4252493	E_major
BarlowGirl	I Believe In Love (LP Version)	TRVYOXJ128F429B666	E_major
Lesley Gore	It's My Party	TRVYTBA12903CAB304	A_major
Calvin Harris	Stars Come Out	TRVYVRC128F9324F4E	F_major
Illya Kuryaki And The Valderramas	Ruegame	TRVYVSM128F93092DD	G_major
The Rolling Stones	You Can't Always Get What You Want	TRVYVTO128F92E3C15	D_minor
The Temptations	My Love	TRVYYUC128E0792DA8	F_minor
The Communards	Never Can Say Goodbye	TRVZCAE128F9310C0C	C_major
Caterina Valente	Ganz Paris träumt von der Liebe	TRVZCSD128F92F6AD5	A_major
The Ventures	Walk-Don't Run	TRVZDQB128F92F2C61	E_minor
Florian Meindl	Liquid Source	TRVZGSE128F42A509F	C_major
Ultravox	Hymn	TRVZINQ128F422D849	E_minor
Lustral	The Price We Pay For Love (Flash Brothers Remix)	TRVZINQ128F424F156	G_minor
Gotthard	Where I Belong	TRVZJEU128F4298B45	E_major
Los Rodriguez	Me Estas Atrapando Otra Vez (En Vivo 96)	TRVZOGL128F423B1D6	A_major
Neil Diamond	Sweet Caroline	TRVZOPW128F4264145	B_minor
MFSB	TSOP - The Sound Of Philadelphia	TRVZOSI12903D0CB09	C_minor
Miami Horror	Sometimes (Extended Club Mix)	TRVZSPG12903CD4FA3	G_minor
Yuridia	Amor En Desamor	TRVZTDT128F9336B0F	D_major
Travis Tritt	Sometimes She Forgets (2006 Remastered Single Version)	TRVZTWF128F14A2B5D	E_minor
Dallas Moore	With All My Heart	TRVZYAZ128F9300B59	G_major
Armando Manzanero	Me Muero De Ganas	TRWAAOI128F9310593	B_minor
FM Attack	Yesterday	TRWACRN12903CC8338	Eb_major
The Fortunes	Here Comes That Rainy Day Feeling Again	TRWAFXO12903CDF975	C_major
Randy Travis	Whisper My Name (Remastered Album Version)	TRWAHFA128F14A8B41	D_major
Murder By Death	Intermission	TRWAHLE128F147C1F1	D#_minor
Angelo dei Teppisti dei Sogni	Piccola Stella	TRWAHMD128F427A331	D_minor
Boney M. 2000	Caribbean Nightfever - Megamix (106 BPM)	TRWAJQR128F42915E1	E_minor
Jack Nitzsche	Theme From Mondo Cane (More) (LP Version)	TRWALGO128F1473A9A	G_major
Orange Blue	Can Somebody Tell Me Who I Am (Acoustic Version)	TRWAMCQ128F92D67E0	E_major
Billy J. Kramer	Dizzy	TRWAMFU128EF34FE6C	D_minor
Danny Howells	Laid Out	TRWANQU12903CD2271	F#_minor
Faith Hill	The Way You Love Me (Remastered Album Version)	TRWANRS128F424E300	C_major
Eamon	F**k It (I Don't Want You Back)	TRWAPGN128F4291ABE	E_minor
Evia	The Beginning	TRWAPWL128EF367FCE	C_major
DJ Dizzy	Sexy Bitch	TRWAQOC12903CB84CA	B_minor
Ke$ha	TiK ToK	TRWARRF12903CEFCC9	D_minor
Kellie Pickler	Don't Close Your Eyes	TRWARUQ128F92DE5BE	F#_minor
Sha Na Na	Yummy_ Yummy_ Yummy	TRWASZI12903CC2266	D_minor
C & C Music Factory Feat. Freedom Williams	Gonna Make You Sweat  (Everybody Dance Now)	TRWAUSD128F932CD95	F_minor
Queen	Heaven For Everyone (Album Version)	TRWAVSM128F428711F	C_major
America	Don't Cross The River (Album Version)	TRWAWFD128F4233D0D	F#_minor
VHS Or Beta	Burn It All Down (Surkin Remix)	TRWAYAW128F4247907	E_minor
Pet Shop Boys	Integral (Dave Spoon Mix)	TRWAYXQ128F4248370	F_major
Rooney	Love Me Or Leave Me	TRWAZJF128F42269EB	G_major
After The Fire	Frozen Rivers	TRWBAKK128F427BE31	C_major
Gary Wright	Love Is Alive (LP Version)	TRWBBRB128F149EA28	Bb_major
Abba	I Am The City	TRWBDAW128F426BD99	A_major
Luciano Pizzella	Rubber Man	TRWBDTO12903CE9834	Eb_major
Ligabue	Quando tocca a te	TRWBGXU128F148B970	C_major
Glashaus	More Than This	TRWBIHI128F427DCD5	A_minor
Minnesota Orchestra	Vocalise	TRWBIQO128F4253F12	G_major
Mariah Carey	Never Too Far (Edit)	TRWBLOI128F42682D9	A_minor
Johannes Heil	The * Is Back Pt. 1	TRWBOYL128F4227BFE	E_minor
love like blood	Epitaph	TRWBPEG12903CE738E	E_minor
Semprini	Tristesse (2003 Digital Remaster)	TRWBQLZ128F1464396	E_major
Metro Station	Shake It	TRWBRHA128F92F4359	D_minor
David Gilmour	Wish You Were Here (Live In Gdansk)	TRWBRQF128F92C64D6	G_major
Gail Davies	The Game (Album Version)	TRWBSDD128F93440A0	F_minor
Phoebus Feat Despina Vandi	Come Along vs  GIA (Radio Edit) - Despina Vandi	TRWBTPB128EF34A8A1	C_minor
Derek Webb	lover part 2	TRWBTSM128F42820FC	G_minor
Five	Keep On Movin'	TRWBWPP128F932324F	B_minor
PJ Harvey	Down By The Water	TRWBYQT128E0781140	E_minor
Lara	Baila Mi Ritmo	TRWCDRD12903CC9526	D#_minor
CMX	Silmien Takana	TRWCFOL128F42568FE	F#_minor
Terry Jacks	Seasons In The Sun	TRWCFQZ12903D0CAF2	Bb_minor
Mad Professor / Mafia & Fluxy	Universal Dub	TRWCFRS128F427C5B5	E_major
Dirty Harry	(Naar) Bed	TRWCGDC128F146F672	D_minor
Paulo Gonzo	Sete Vidas	TRWCIFM128F427F6C1	G_major
Ti N'enfants	Panique à Halloween	TRWCJKI128F92CF082	Db_major
Bad Manners	Fatty_ Fatty	TRWCJTQ128F92DEFB3	Bb_major
Funky G (Featuring The Gibson Brothers)	"K-Sera (7"" Mix)"	TRWCMIF128F92CBBD1	F#_major
Digitalism	Idealistic (Extended Mix)	TRWCNEE128F4243201	G_major
Scooter	Shinjuku	TRWCPVM128F1499673	A_minor
Prozak	Scapegoat	TRWCQTZ12903CC5BA1	G_minor
Shakira	Tú	TRWCRXE128F930C641	C_major
The Honorary Title	The Smoking Pose (Alternate Version)	TRWCSDY12903CDBEF2	B_minor
Crosby_ Stills_ Nash and Young	Our House	TRWCUAT128F92FD8B9	E_major
Groove Coverage	Because I Love You	TRWCUVB12903CDE824	B_major
Ben E. King	Stand by Me	TRWCWXU12903CD9321	A_major
Silverblue	Do You Know (Blue Sky Remix)	TRWCYPW128F93158BD	G#_minor
Alex Neri	Housetrack	TRWCYWF128F9349CC7	A_major
Mariah Carey	I Don't Wanna Cry	TRWCZWD128F4276C95	F#_minor
Nelly	My Place	TRWDEVW128F426412E	G#_minor
Del Shannon	Runaround Sue	TRWDGPE12903CEA111	D_major
Zhané	Hey Mr. D.J.	TRWDICQ128F9302051	C#_minor
The Hot Toddies	HTML	TRWDMIS128F4270F9F	D_major
Giuni Russo	Un'Estate Al Mare	TRWDNIJ128E07967F2	G_major
Spanky & Our Gang	Lazy Day	TRWDPCJ128F92F303D	Bb_minor
Kasey Chambers	Colour Of A Carnival	TRWDQQI128F147F914	G_major
G4	First Of May	TRWDRZE128F92E583D	F#_minor
Dolce; Orange Factory	Fire (Orange Factory Original Vocal)	TRWDSOQ12903CE8473	Eb_major
Kylie Minogue	Wow (Live in New York)	TRWDUSW12903CC6857	D_major
Fizzle Like A Flood	Ambulance	TRWDVQL128F423605D	G_major
The Shirelles	Will You Love Me Tomorrow?	TRWDYYZ12903CBCCC6	G_major
Pretty Poison	Catch Me I'm Falling	TRWEASZ128F92E142E	E_major
Tony Christie	Mexico City	TRWECDR12903CEBA4F	E_minor
George Acosta feat. Tiff Lacey	I Know	TRWEDUK12903D0936E	F_major
Byron Lee & The Dragonaires	Candle In The Wind	TRWEEOW12903CDAF1E	C_major
Westside Cartel	Don't Test	TRWEFIZ128F92EEF2A	C_minor
Ultrabeat	Use Somebody	TRWEHTV12903D086FC	F_major
B.A.D.	Oh!I	TRWEINZ128F4271C7B	Eb_major
Delirious	In The Works	TRWEJDC12903D036A8	B_major
Enya	Shepherd Moons (Remastered 2009)	TRWEKDR128F9320BC6	F_major
The Mitchell Brothers	Michael Jackson (Original version)	TRWEKMG128F42923F9	E_minor
Willy DeVille	Demasiado Corazon [Too Much] (Album Version)	TRWENQG128F931B519	A_minor
Vittorio Grigolo	E Lucean Le Stelle	TRWEODC128F146E020	F#_minor
The Guess Who	Undun	TRWEPQN128F428A1FE	E_minor
Orlando Pops Orchestra	Come Together	TRWEQKZ12903CCD0C6	D_minor
HOLLY DUNN	Daddy's Hands	TRWERZN128F4249CF7	D_major
Motorcycle	As The Rush Comes	TRWESGI128F93272CD	D_major
Panpipes	Free As A Bird	TRWESIZ128F92CB548	E_minor
ETERNAL FEATURING BEBE WINANS	I Wanna Be The Only One	TRWESJE128F1465DC4	E_major
Barbara Mason	For Your Eyes Only	TRWEUHA12903D01A39	B_minor
Peter Gabriel	Cloudless	TRWEVNO128F4250141	E_major
Yanni	One Man's Dream	TRWEWWW128F4285E21	C_minor
Carolina Liar	Coming To Terms (Album Version)	TRWEYUL12903CD6ADA	E_major
Tommy Roe	Groovin'	TRWEZDF12903CD6BEB	Eb_major
Filewile	Barbarella	TRWFAIW128F4269A6F	C_major
Backstreet Boys	Straight Through My Heart	TRWFBNA12903CBC6FF	Eb_major
John Larner Featuring DJ Red Eye	2 Cool 2 Dance (Original) (Feat. DJ Red Eye)	TRWFGRG128F422958B	Bb_major
Brooks & Dunn	Little Miss Honky Tonk	TRWFHWK128F9305E83	F_major
András Schiff	"No. 4. Presto in C ""The Bee's Wedding"" (""Spinning Song"")"	TRWFKKK128F9304C23	G_major
Minimalistix	Adagio For Strings	TRWFMDH128F42283AB	Bb_minor
Mobb Deep featuring NOYD	Can F*** Wit	TRWFNHX128F4268D01	Bb_minor
A*Teens	Dancing Queen	TRWFPAG128EF3456DC	B_minor
Nu Jerzey Devil	Say Now Intro	TRWFPMN12903D05B22	F#_major
James Brown	Get Up I Feel Like Being A Sex Machine (Part 2)	TRWFPWE128F92E8D0A	D#_minor
Haji & Emanuel	Take Me Away	TRWFRJD128F92ED33A	C#_major
Roberto Jordan	Rosa Marchita (Cracklin' Rose)	TRWFRQM128F9347329	Db_major
J.Rawls & John Robinson are Jay Are	Jazz Unconditional	TRWFRWI12903CEE074	E_minor
Classics IV featuring Dennis Yost	Stormy	TRWFYXO128F92F1505	G_major
The Trammps	Trammps Disco Theme	TRWFYYP128F92D0FF6	E_major
Juno Reactor	Magnetic	TRWGBUV128F93266B9	G_minor
Eddie Sender	Scarabeus	TRWGFHD12903CDF9FE	D#_minor
Casiotone For The Painfully Alone	Streets Of Philadelphia (w/ Concern)	TRWGJEA128F93089EB	C_major
Angela Dimitriou	Fotia Sta Savatovrada	TRWGJMF128F42AAD4C	E_minor
Alison Moyet	Nobody's Diary	TRWGKXT128F427896B	B_minor
Jay Lumen	Check Out The Beat (Jay Lumen Remix)	TRWGLOF12903CF9976	A_minor
